,Host_Id,Neighbourhood,Property_Type,Room_Type,Zipcode,
3064,733894,Queens,Apartment,Private room,11377,
3065,738918,Brooklyn,Apartment,Entire home/apt,11217,
3066,740032,Brooklyn,Apartment,Entire home/apt,11218,
3067,740386,Brooklyn,Apartment,Entire home/apt,11249,
3068,738918,Brooklyn,House,Entire home/apt,11217,
3069,739073,Brooklyn,Loft,Entire home/apt,11205,
3070,739679,Manhattan,Apartment,Entire home/apt,10002,
3071,737845,Manhattan,Apartment,Entire home/apt,10003,
3072,740656,Manhattan,Apartment,Entire home/apt,10012,
3073,739976,Manhattan,Apartment,Entire home/apt,10024,
3074,737845,Manhattan,Apartment,Private room,10003,
3075,740656,Manhattan,Loft,Private room,10002,
3076,740656,Manhattan,Loft,Private room,10002,
3077,739499,Manhattan,Villa,Private room,10003,
3078,743742,Brooklyn,Apartment,Entire home/apt,11206,
3079,743490,Brooklyn,Apartment,Entire home/apt,11211,
3080,743716,Brooklyn,Apartment,Entire home/apt,11217,
3081,743531,Manhattan,Apartment,Entire home/apt,10003,
3082,742637,Manhattan,Apartment,Entire home/apt,10009,
3083,742729,Manhattan,Apartment,Entire home/apt,10009,
3084,742949,Manhattan,Apartment,Entire home/apt,10038,
3085,743583,Queens,Apartment,Entire home/apt,11377,
3086,743529,Brooklyn,Apartment,Private room,11206,
3087,743602,Manhattan,Apartment,Private room,10014,
3088,746415,Brooklyn,Apartment,Entire home/apt,11205,
3089,745186,Brooklyn,Apartment,Entire home/apt,11238,
3090,745486,Manhattan,Loft,Entire home/apt,10012,
3091,746552,Brooklyn,Apartment,Private room,11205,
3092,747031,Brooklyn,Apartment,Private room,11249,
3093,745069,Manhattan,Apartment,Private room,10030,
3094,748662,Brooklyn,Apartment,Entire home/apt,11201,
3095,750992,Brooklyn,Apartment,Entire home/apt,11211,
3096,751812,Brooklyn,Apartment,Entire home/apt,11215,
3097,747934,Brooklyn,Apartment,Entire home/apt,11221,
3098,750769,Brooklyn,Apartment,Entire home/apt,11237,
3099,748684,Brooklyn,Apartment,Entire home/apt,11238,
3100,749921,Manhattan,Apartment,Entire home/apt,10011,
3101,747698,Manhattan,Apartment,Entire home/apt,10024,
3102,747671,Brooklyn,Apartment,Private room,11215,
3103,751433,Manhattan,Apartment,Private room,10017,
3104,751433,Manhattan,Apartment,Private room,10017,
3105,752155,Brooklyn,Apartment,Entire home/apt,11206,
3106,755172,Manhattan,Apartment,Entire home/apt,10075,
3107,753766,Brooklyn,Apartment,Private room,11226,
3108,753766,Brooklyn,Apartment,Private room,11226,
3109,753229,Brooklyn,House,Private room,11205,
3110,756173,Brooklyn,House,Private room,11226,
3111,756173,Brooklyn,House,Private room,11226,
3112,756173,Brooklyn,House,Private room,11226,
3113,754464,Manhattan,Apartment,Private room,10018,
3114,754464,Manhattan,Apartment,Private room,10018,
3115,756164,Manhattan,Apartment,Private room,10031,
3116,756164,Manhattan,Apartment,Private room,10031,
3117,756164,Manhattan,Apartment,Private room,10031,
3118,754929,Manhattan,Loft,Private room,10013,
3119,756577,Brooklyn,Apartment,Entire home/apt,11211,
3120,757243,Brooklyn,Apartment,Entire home/apt,11211,
3121,757760,Brooklyn,Apartment,Entire home/apt,11211,
3122,757166,Brooklyn,Apartment,Entire home/apt,11216,
3123,758655,Brooklyn,Apartment,Entire home/apt,11221,
3124,759163,Manhattan,Apartment,Entire home/apt,10011,
3125,759154,Brooklyn,Apartment,Private room,11226,
3126,756775,Brooklyn,House,Private room,11213,
3127,757598,Manhattan,Apartment,Private room,10037,
3128,764041,Brooklyn,Apartment,Entire home/apt,11211,
3129,763021,Brooklyn,Loft,Entire home/apt,11222,
3130,764609,Manhattan,Apartment,Entire home/apt,10003,
3131,762903,Manhattan,Apartment,Entire home/apt,10011,
3132,763420,Manhattan,Apartment,Entire home/apt,10029,
3133,764041,Brooklyn,Apartment,Private room,11211,
3134,762104,Manhattan,Apartment,Private room,10003,
3135,762610,Queens,House,Private room,11692,
3136,767102,Brooklyn,Apartment,Entire home/apt,11211,
3137,765422,Brooklyn,Loft,Entire home/apt,11206,
3138,767280,Manhattan,Apartment,Entire home/apt,10022,
3139,766580,Manhattan,Apartment,Entire home/apt,10029,
3140,764645,Manhattan,Apartment,Entire home/apt,10033,
3141,767102,Brooklyn,Apartment,Private room,11211,
3142,764836,Brooklyn,Loft,Private room,11205,
3143,764836,Brooklyn,Loft,Private room,11205,
3144,764836,Brooklyn,Loft,Private room,11205,
3145,764645,Manhattan,Apartment,Shared room,10033,
3146,769717,Brooklyn,Apartment,Entire home/apt,11222,
3147,770004,Brooklyn,House,Entire home/apt,11238,
3148,769247,Manhattan,Apartment,Entire home/apt,10023,
3149,768052,Manhattan,Apartment,Entire home/apt,10024,
3150,769241,Queens,Apartment,Entire home/apt,11693,
3151,769717,Brooklyn,Apartment,Private room,11222,
3152,769717,Brooklyn,Apartment,Private room,11222,
3153,770096,Manhattan,Apartment,Private room,10014,
3154,769241,Queens,Apartment,Private room,11693,
3155,769717,Brooklyn,Loft,Shared room,11222,
3156,774128,Brooklyn,Apartment,Entire home/apt,11225,
3157,772862,Brooklyn,Apartment,Entire home/apt,11238,
3158,770831,Manhattan,Apartment,Entire home/apt,10009,
3159,774214,Manhattan,Apartment,Entire home/apt,10019,
3160,770831,Manhattan,Apartment,Entire home/apt,10027,
3161,771519,Manhattan,Apartment,Private room,10007,
3162,774950,Brooklyn,Apartment,Entire home/apt,11211,
3163,776645,Brooklyn,Apartment,Entire home/apt,11216,
3164,776490,Brooklyn,House,Entire home/apt,11211,
3165,776872,Manhattan,Apartment,Entire home/apt,10002,
3166,775809,Manhattan,Apartment,Entire home/apt,10003,
3167,778052,Manhattan,Apartment,Entire home/apt,10128,
3168,777510,Manhattan,Apartment,Private room,10024,
3169,777017,Manhattan,Apartment,Private room,10032,
3170,774426,Queens,Apartment,Private room,11377,
3171,781996,Brooklyn,Apartment,Entire home/apt,11201,
3172,781180,Brooklyn,Apartment,Entire home/apt,11211,
3173,781504,Brooklyn,Apartment,Entire home/apt,11211,
3174,781484,Brooklyn,Apartment,Entire home/apt,11238,
3175,780146,Manhattan,Apartment,Entire home/apt,10012,
3176,780952,Manhattan,Apartment,Entire home/apt,10025,
3177,782008,Brooklyn,Apartment,Private room,11222,
3178,781647,Manhattan,Apartment,Private room,10027,
3179,787204,Brooklyn,Apartment,Entire home/apt,11222,
3180,783203,Brooklyn,Apartment,Entire home/apt,11226,
3181,787273,Brooklyn,House,Entire home/apt,11231,
3182,787261,Manhattan,Apartment,Entire home/apt,10012,
3183,785283,Queens,Apartment,Entire home/apt,11105,
3184,783956,Brooklyn,Apartment,Private room,11206,
3185,787643,Brooklyn,Loft,Private room,11206,
3186,787316,Manhattan,Apartment,Private room,10002,
3187,790401,Brooklyn,Apartment,Entire home/apt,11201,
3188,788662,Brooklyn,Apartment,Entire home/apt,11206,
3189,787703,Brooklyn,Apartment,Entire home/apt,11211,
3190,790128,Brooklyn,Apartment,Entire home/apt,11238,
3191,788581,Manhattan,Apartment,Entire home/apt,10003,
3192,789296,Manhattan,Apartment,Entire home/apt,10006,
3193,789673,Manhattan,Apartment,Entire home/apt,10019,
3194,789257,Manhattan,Apartment,Entire home/apt,10023,
3195,791287,Manhattan,Apartment,Entire home/apt,10025,
3196,789874,Manhattan,Loft,Entire home/apt,10038,
3197,789975,Brooklyn,Apartment,Private room,11207,
3198,790972,Brooklyn,Apartment,Private room,11221,
3199,792159,Brooklyn,Apartment,Private room,11237,
3200,793857,Brooklyn,Apartment,Entire home/apt,11206,
3201,795640,Brooklyn,Apartment,Entire home/apt,11231,
3202,794794,Manhattan,Apartment,Entire home/apt,10065,
3203,794727,Brooklyn,Apartment,Private room,11238,
3204,794988,Brooklyn,Loft,Private room,11211,
3205,794988,Brooklyn,Loft,Private room,11249,
3206,792601,Manhattan,Apartment,Private room,10009,
3207,793620,Manhattan,Apartment,Private room,10033,
3208,797507,Manhattan,Apartment,Private room,10001,
3209,798480,Manhattan,Apartment,Shared room,10036,
3210,800764,Brooklyn,Apartment,Entire home/apt,11221,
3211,800982,Manhattan,Apartment,Entire home/apt,10009,
3212,799346,Manhattan,Apartment,Entire home/apt,10014,
3213,803086,Manhattan,Apartment,Entire home/apt,10026,
3214,799566,Brooklyn,Apartment,Private room,11221,
3215,803084,Brooklyn,Apartment,Private room,11228,
3216,800223,Manhattan,Apartment,Private room,10002,
3217,803086,Manhattan,Apartment,Private room,10026,
3218,806001,Brooklyn,Apartment,Entire home/apt,11222,
3219,806818,Brooklyn,Apartment,Entire home/apt,11222,
3220,806818,Brooklyn,Apartment,Entire home/apt,11233,
3221,806818,Brooklyn,Apartment,Entire home/apt,11233,
3222,805843,Brooklyn,Apartment,Entire home/apt,11249,
3223,806112,Brooklyn,Loft,Entire home/apt,11216,
3224,806182,Manhattan,Apartment,Entire home/apt,10005,
3225,807613,Manhattan,Apartment,Entire home/apt,10024,
3226,806001,Brooklyn,Apartment,Private room,11222,
3227,807642,Brooklyn,Apartment,Private room,11223,
3228,805836,Manhattan,Apartment,Private room,10002,
3229,807947,Manhattan,Apartment,Private room,10025,
3230,811597,Brooklyn,Apartment,Entire home/apt,11217,
3231,809716,Brooklyn,Apartment,Entire home/apt,11225,
3232,811382,Brooklyn,Apartment,Entire home/apt,11237,
3233,810266,Brooklyn,Apartment,Entire home/apt,11249,
3234,811262,Manhattan,Apartment,Entire home/apt,10003,
3235,811939,Manhattan,Apartment,Entire home/apt,10013,
3236,809979,Brooklyn,Apartment,Private room,11205,
3237,812385,Manhattan,Apartment,Private room,10035,
3238,810027,Queens,Apartment,Private room,11106,
3239,813258,Brooklyn,Apartment,Entire home/apt,11211,
3240,815977,Brooklyn,Apartment,Entire home/apt,11211,
3241,815977,Brooklyn,Apartment,Entire home/apt,11211,
3242,815828,Brooklyn,Apartment,Entire home/apt,11222,
3243,815619,Brooklyn,Apartment,Entire home/apt,11226,
3244,817358,Brooklyn,Apartment,Entire home/apt,11226,
3245,817033,Brooklyn,Apartment,Entire home/apt,11231,
3246,814964,Brooklyn,House,Entire home/apt,11211,
3247,816292,Manhattan,Apartment,Entire home/apt,10002,
3248,812991,Manhattan,Apartment,Entire home/apt,10014,
3249,815910,Manhattan,Apartment,Entire home/apt,10025,
3250,815619,Queens,Apartment,Entire home/apt,11372,
3251,814964,Brooklyn,Apartment,Private room,11211,
3252,814964,Brooklyn,House,Private room,11211,
3253,817375,Manhattan,Apartment,Private room,10012,
3254,818508,Brooklyn,Apartment,Entire home/apt,11211,
3255,819257,Brooklyn,Apartment,Entire home/apt,11216,
3256,818418,Brooklyn,Loft,Entire home/apt,11237,
3257,820011,Manhattan,Apartment,Entire home/apt,10003,
3258,820649,Manhattan,Apartment,Entire home/apt,10016,
3259,818418,Brooklyn,Loft,Private room,11237,
3260,819688,Manhattan,Apartment,Private room,10002,
3261,821315,Manhattan,Apartment,Private room,10014,
3262,824425,Brooklyn,Apartment,Entire home/apt,11206,
3263,824463,Brooklyn,Apartment,Entire home/apt,11216,
3264,825252,Brooklyn,Apartment,Entire home/apt,11217,
3265,824265,Brooklyn,Loft,Entire home/apt,11222,
3266,825022,Manhattan,Apartment,Entire home/apt,10001,
3267,822034,Manhattan,Apartment,Entire home/apt,10002,
3268,825127,Manhattan,Apartment,Entire home/apt,10024,
3269,823013,Manhattan,Apartment,Entire home/apt,10029,
3270,824689,Manhattan,Apartment,Entire home/apt,10030,
3271,823006,Manhattan,Apartment,Entire home/apt,10128,
3272,823006,Manhattan,Apartment,Private room,10128,
3273,826974,Brooklyn,Apartment,Entire home/apt,11217,
3274,826459,Brooklyn,Apartment,Entire home/apt,11222,
3275,827235,Brooklyn,Apartment,Entire home/apt,11238,
3276,827749,Manhattan,Apartment,Entire home/apt,10002,
3277,826192,Brooklyn,Apartment,Shared room,11224,
3278,831572,Brooklyn,Apartment,Entire home/apt,11215,
3279,832244,Brooklyn,Loft,Entire home/apt,11238,
3280,829652,Manhattan,Apartment,Entire home/apt,10003,
3281,829020,Manhattan,Apartment,Entire home/apt,10011,
3282,829717,Manhattan,Apartment,Entire home/apt,10024,
3283,828682,Queens,Apartment,Entire home/apt,11101,
3284,829717,Queens,Boat,Entire home/apt,11692,
3285,830292,Brooklyn,Apartment,Private room,11205,
3286,829717,Manhattan,Apartment,Private room,10024,
3287,835105,Brooklyn,Apartment,Entire home/apt,11201,
3288,835110,Brooklyn,Apartment,Entire home/apt,11238,
3289,835478,Brooklyn,Apartment,Entire home/apt,11238,
3290,834483,Brooklyn,House,Entire home/apt,11222,
3291,834185,Manhattan,Apartment,Entire home/apt,10009,
3292,836488,Manhattan,Apartment,Entire home/apt,10011,
3293,834052,Manhattan,Apartment,Entire home/apt,10016,
3294,834389,Brooklyn,Apartment,Private room,11217,
3295,838848,Brooklyn,Apartment,Entire home/apt,11205,
3296,839463,Brooklyn,Apartment,Entire home/apt,11210,
3297,839679,Brooklyn,Apartment,Entire home/apt,11211,
3298,841179,Brooklyn,Apartment,Entire home/apt,11237,
3299,842125,Brooklyn,Apartment,Entire home/apt,11238,
3300,839178,Manhattan,Apartment,Entire home/apt,10009,
3301,839427,Manhattan,Apartment,Entire home/apt,10009,
3302,840855,Manhattan,Apartment,Entire home/apt,10014,
3303,838704,Manhattan,Apartment,Entire home/apt,10025,
3304,841505,Manhattan,Apartment,Entire home/apt,10025,
3305,840868,Manhattan,Apartment,Entire home/apt,10033,
3306,842082,Bronx,Apartment,Private room,10458,
3307,839679,Brooklyn,Apartment,Private room,11211,
3308,839679,Brooklyn,Apartment,Private room,11211,
3309,840868,Manhattan,Apartment,Private room,10033,
3310,838337,Manhattan,Loft,Private room,10007,
3311,839144,Queens,Apartment,Private room,11385,
3312,839178,Manhattan,Apartment,Shared room,10009,
3313,846309,Brooklyn,Apartment,Entire home/apt,11211,
3314,845209,Brooklyn,Apartment,Entire home/apt,11218,
3315,845883,Brooklyn,Apartment,Entire home/apt,11226,
3316,846263,Manhattan,Apartment,Entire home/apt,10002,
3317,845156,Manhattan,Apartment,Entire home/apt,10024,
3318,844197,Manhattan,Apartment,Private room,10002,
3319,844862,Manhattan,Apartment,Private room,10003,
3320,846050,Manhattan,Apartment,Private room,10003,
3321,844862,Manhattan,Apartment,Private room,10009,
3322,847651,Brooklyn,Apartment,Entire home/apt,11216,
3323,848748,Brooklyn,Apartment,Entire home/apt,11222,
3324,847519,Brooklyn,Apartment,Entire home/apt,11238,
3325,849492,Manhattan,Apartment,Entire home/apt,10016,
3326,850498,Manhattan,Apartment,Entire home/apt,10128,
3327,850710,Manhattan,Loft,Entire home/apt,10013,
3328,849080,Queens,Apartment,Entire home/apt,11372,
3329,847447,Brooklyn,Apartment,Private room,11222,
3330,849519,Brooklyn,Apartment,Private room,11249,
3331,850571,Brooklyn,Apartment,Private room,11249,
3332,849274,Queens,Apartment,Private room,11101,
3333,854208,Brooklyn,Apartment,Entire home/apt,11211,
3334,854208,Manhattan,Apartment,Entire home/apt,10003,
3335,851887,Manhattan,Apartment,Entire home/apt,10010,
3336,855292,Manhattan,Apartment,Entire home/apt,10018,
3337,854567,Brooklyn,Apartment,Private room,11221,
3338,856247,Brooklyn,Apartment,Entire home/apt,11205,
3339,858742,Manhattan,Apartment,Entire home/apt,10003,
3340,858034,Manhattan,Apartment,Entire home/apt,10013,
3341,858034,Manhattan,Apartment,Private room,10013,
3342,857977,Manhattan,Apartment,Private room,10039,
3343,860521,Brooklyn,Apartment,Entire home/apt,11211,
3344,861848,Brooklyn,Apartment,Entire home/apt,11211,
3345,861525,Manhattan,Apartment,Entire home/apt,10003,
3346,862838,Manhattan,Apartment,Entire home/apt,10014,
3347,862625,Manhattan,Apartment,Entire home/apt,10025,
3348,860636,Bronx,House,Private room,10460,
3349,860636,Bronx,House,Private room,10460,
3350,861692,Brooklyn,Apartment,Private room,11211,
3351,861692,Brooklyn,Apartment,Private room,11211,
3352,861921,Manhattan,Apartment,Private room,10032,
3353,869051,Brooklyn,Apartment,Entire home/apt,11216,
3354,869416,Brooklyn,Apartment,Entire home/apt,11221,
3355,866841,Manhattan,Apartment,Entire home/apt,10002,
3356,864424,Manhattan,Apartment,Entire home/apt,10003,
3357,869714,Manhattan,Apartment,Entire home/apt,10003,
3358,869880,Manhattan,Apartment,Entire home/apt,10003,
3359,864370,Manhattan,Apartment,Entire home/apt,10009,
3360,866576,Manhattan,Apartment,Entire home/apt,10012,
3361,865451,Manhattan,Apartment,Entire home/apt,10034,
3362,863656,Manhattan,Apartment,Entire home/apt,10128,
3363,867249,Manhattan,Loft,Entire home/apt,10013,
3364,864735,Queens,Apartment,Entire home/apt,11103,
3365,864735,Queens,Apartment,Entire home/apt,11103,
3366,864735,Queens,Apartment,Entire home/apt,11103,
3367,864735,Queens,Apartment,Entire home/apt,11103,
3368,864735,Queens,Apartment,Entire home/apt,11103,
3369,865264,Queens,Apartment,Entire home/apt,11385,
3370,868763,Brooklyn,Apartment,Private room,11201,
3371,868725,Brooklyn,Apartment,Private room,11211,
3372,869698,Brooklyn,Apartment,Private room,11225,
3373,869880,Manhattan,Apartment,Private room,10003,
3374,865148,Manhattan,Apartment,Private room,10009,
3375,866016,Manhattan,Apartment,Private room,10009,
3376,867225,Manhattan,Apartment,Private room,10025,
3377,867225,Manhattan,Apartment,Private room,10025,
3378,873273,Bronx,House,Entire home/apt,10469,
3379,870135,Brooklyn,Apartment,Entire home/apt,11205,
3380,875457,Brooklyn,Apartment,Entire home/apt,11205,
3381,870122,Brooklyn,Apartment,Entire home/apt,11215,
3382,874471,Brooklyn,Apartment,Entire home/apt,11215,
3383,874913,Brooklyn,Apartment,Entire home/apt,11215,
3384,872660,Brooklyn,Apartment,Entire home/apt,11217,
3385,873706,Brooklyn,Apartment,Entire home/apt,11223,
3386,872742,Manhattan,Apartment,Entire home/apt,10004,
3387,872805,Manhattan,Apartment,Entire home/apt,10012,
3388,874389,Manhattan,Apartment,Entire home/apt,10013,
3389,873788,Manhattan,Apartment,Entire home/apt,10014,
3390,873493,Manhattan,Apartment,Entire home/apt,10017,
3391,873491,Manhattan,Apartment,Entire home/apt,10021,
3392,872121,Manhattan,House,Entire home/apt,10031,
3393,873273,Bronx,House,Private room,10469,
3394,873273,Bronx,House,Private room,10469,
3395,875767,Brooklyn,Apartment,Private room,11205,
3396,872980,Brooklyn,Apartment,Private room,11237,
3397,873624,Manhattan,Apartment,Private room,10003,
3398,872742,Manhattan,Apartment,Private room,10004,
3399,872805,Manhattan,Apartment,Private room,10012,
3400,871727,Manhattan,Apartment,Private room,10014,
3401,873273,Manhattan,Apartment,Private room,10032,
3402,877912,Brooklyn,Apartment,Entire home/apt,11201,
3403,877973,Brooklyn,Apartment,Entire home/apt,11211,
3404,877452,Brooklyn,House,Entire home/apt,11217,
3405,876728,Manhattan,Apartment,Entire home/apt,10001,
3406,879937,Queens,Apartment,Entire home/apt,11103,
3407,881214,Bronx,Apartment,Private room,10451,
3408,876054,Brooklyn,Apartment,Private room,11211,
3409,877452,Brooklyn,Apartment,Private room,11217,
3410,877452,Brooklyn,Apartment,Private room,11217,
3411,879277,Queens,Apartment,Private room,11106,
3412,883597,Brooklyn,Apartment,Entire home/apt,11217,
3413,883652,Brooklyn,Apartment,Entire home/apt,11222,
